trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
1822	378	1	0	2	4	1	1	1.0	1	2012	4	25	3	7.5	50	0	1	1	6867	1.695277778	0.538333333	0.2613888889999999	0.0	0.560277778	0.0	0	0.383055556	1.5	1.16	0.0	0.29079
1834	380	0	2	3	4	1	5	0.0	1	2012	4	25	3	13.5	64	1	1	2	749	0.208888889	0.076388889	0.085	0.0	0.0605555559999999	0.0	0	0.071666667	0.0	0.17	0.0	0.321705
1857	383	0	3	3	3	1	1	0.5	1	2012	4	26	4	16.25	58	1	1	2	4145	1.103055556	0.3494444439999999	0.085277778	0.0	0.7333333329999999	0.0	0	0.298611111	0.75	0.81	0.0	0.383256
1873	387	1	3	4	3	1	1	1.0	1	2012	4	27	5	9.75	36	1	1	1	1083	0.294722222	0.090277778	0.170833333	0.0	0.028333333	0.0	0	0.058333333	1.5	0.19	0.0	0.0571428999999999
1881	389	1	0	3	2	1	4	0.5	1	2012	4	27	5	9.0	20	0	1	2	8304	1.945555556	0.578888889	0.344166667	0.3	0.0	0.0	0	0.5541666670000001	2.35	1.47	0.0	0.5208020000000001
1891	392	0	1	1	5	6	1	1.0	1	2012	4	27	5	16.5	44	0	1	0	645	0.152777778	0.040277778	0.067222222	0.0	0.0841666669999999	0.0	0	0.075833333	1.5	0.14	0.0	0.1501829999999999
1925	399	4	1	1	5	2	3	0.0	1	2012	4	27	5	13.83333333	15	0	0	1	2047	0.491666667	0.163055556	0.178611111	0.016666667	0.0	0.0	0	0.200277778	0.75	0.45	0.0	0.160888
1934	401	0	0	3	3	6	5	0.0	1	2012	4	27	5	18.0	64	1	0	0	1534	0.436388889	0.1541666669999999	0.199166667	0.0	0.116388889	0.0	0	0.09	0.0	0.28	0.0	0.216049
1936	402	0	0	1	3	6	1	1.0	1	2012	4	27	5	15.66666667	33	1	1	0	690	0.171388889	0.052777778	0.033333333	0.0	0.1155555559999999	0.0	0	0.075277778	1.5	0.16	0.0	0.273063
1953	407	2	0	3	3	1	1	0.0	1	2012	4	28	6	13.0	35	1	1	2	10474	2.6625	0.8775	0.253055556	0.7	0.0	0.1166666669999999	1	0.584444444	2.8	1.96	0.0	0.537072
1988	413	0	0	3	1	2	1	1.0	1	2012	4	28	6	8.5	24	1	1	2	4588	1.5552777780000002	0.476111111	0.1155555559999999	0.05	0.201388889	0.131944444	1	0.229722222	3.0	0.92	0.0	0.129383
1992	414	3	0	1	3	1	2	0.0	1	2012	4	28	6	12.0	17	1	0	1	589	0.173055556	0.0580555559999999	0.091388889	0.0	0.082222222	0.0	0	0.046388889	0.0	0.12	0.0	0.3532929999999999
2012	418	1	0	4	3	1	1	1.0	1	2012	4	28	6	13.0	59	1	1	1	3201	0.820277778	0.271111111	0.056666667	0.0	0.359444444	0.0	0	0.2663888889999999	1.5	0.7	0.0	0.61731
2019	419	0	0	4	3	1	1	1.0	1	2012	4	28	6	12.0	35	0	1	1	17177	4.209722222	1.167777778	0.265277778	0.55	0.0	0.1	1	0.446944444	3.2	2.38	0.0	0.2268489999999999
2028	421	2	1	4	3	1	5	0.0	1	2012	4	28	6	21.83333333	6	1	0	1	2027	0.525277778	0.151388889	0.146666667	0.0	0.138055556	0.1072222219999999	1	0.130277778	0.0	0.37	0.0	0.170576
2032	422	0	3	4	3	4	1	1.0	1	2012	4	29	7	14.0	46	0	1	2	931	0.21	0.069166667	0.0427777779999999	0.0	0.045	0.0	0	0.063055556	1.5	0.26	0.0	0.325991
2051	427	2	1	4	3	1	1	1.0	1	2012	4	29	7	14.0	26	1	1	2	5596	1.244444444	0.380833333	0.275	0.1166666669999999	0.0	0.0	0	0.4575	1.5	1.04	0.0	0.485124
2053	428	1	1	3	3	6	1	1.0	1	2012	4	29	7	13.5	22	1	0	0	3830	0.950833333	0.327777778	0.150833333	0.0	0.376666667	0.0	0	0.31	1.5	0.71	0.0	0.564516
2071	435	0	0	1	5	6	1	1.0	1	2012	4	29	7	11.0	21	0	0	0	1196	0.6466666670000001	0.180833333	0.134166667	0.0	0.273055556	0.0	0	0.1775	1.5	0.55	0.0	0.086072
2072	435	0	1	1	5	6	1	1.0	1	2012	4	29	7	11.66666667	21	0	0	0	1196	0.6466666670000001	0.182777778	0.158888889	0.0	0.254722222	0.0	0	0.151944444	1.5	0.44	0.0	0.142596
2080	436	2	1	4	5	2	3	0.0	1	2012	4	29	7	19.0	11	0	0	1	2212	0.567777778	0.181111111	0.156388889	0.0	0.209166667	0.0	0	0.138333333	0.0	0.33	0.0	0.170683
2084	436	4	1	4	5	2	5	0.0	1	2012	4	29	7	19.0	8	0	0	1	2212	0.567777778	0.181111111	0.156388889	0.0	0.209166667	0.0	0	0.138333333	0.0	0.33	0.0	0.170683
2085	436	4	2	4	3	2	5	0.0	1	2012	4	29	7	20.5	8	0	0	1	7723	1.860555556	0.520277778	0.093055556	0.0	0.695277778	0.167777778	1	0.260555556	0.0	1.17	0.0	0.2249469999999999
2087	436	5	1	4	5	2	5	0.0	1	2012	4	29	7	19.0	7	1	0	1	2212	0.567777778	0.181111111	0.156388889	0.0	0.209166667	0.0	0	0.138333333	0.0	0.33	0.0	0.170683
2089	437	1	0	3	1	6	5	0.0	1	2012	4	29	7	8.5	25	0	0	0	3079	0.7738888890000001	0.256111111	0.1694444439999999	0.0	0.206666667	0.0	0	0.217222222	0.0	0.54	0.0	0.283887
2130	445	3	0	1	2	6	5	0.0	1	2012	4	30	1	8.5	8	0	0	0	392	0.112222222	0.054444444	0.070833333	0.0	0.016666667	0.0	0	0.032777778	0.0	0.07	0.0	0.254237
2136	447	0	0	3	3	6	5	0.0	1	2012	4	30	1	12.0	72	1	0	0	3838	0.940277778	0.300277778	0.065277778	0.0	0.345	0.0	0	0.2163888889999999	0.0	0.64	0.0	0.265725
2145	449	3	1	3	2	2	5	0.0	1	2012	4	30	1	16.0	8	1	0	1	1258	0.332777778	0.110555556	0.133611111	0.0	0.114166667	0.0	0	0.138333333	0.0	0.29	0.0	0.524096
2152	451	1	1	4	4	1	1	1.0	1	2012	4	30	1	17.0	27	0	1	2	4728	1.214722222	0.292222222	0.313888889	0.0	0.286111111	0.0	0	0.245	1.5	0.79	0.0	0.14966
2158	452	1	2	4	3	1	1	1.0	1	2012	4	30	1	10.91666667	56	1	1	2	2964	0.796666667	0.231388889	0.225833333	0.0	0.183333333	0.0	0	0.1411111109999999	1.5	0.49	0.0	0.1259839999999999
2162	453	0	1	3	2	1	2	0.0	1	2012	4	30	1	14.75	16	1	0	2	1867	0.4583333329999999	0.117777778	0.2394444439999999	0.0	0.114444444	0.0	0	0.097777778	0.0	0.36	0.0	0.0596591
2173	455	1	1	4	4	2	1	1.0	1	2012	4	30	1	17.0	35	0	1	2	6099	1.4375	0.4325	0.057222222	0.0	0.612222222	0.0	0	0.394444444	1.5	1.02	0.0	0.212676
2176	455	2	1	3	2	2	3	0.0	1	2012	4	30	1	15.25	11	0	0	2	1701	0.438888889	0.131944444	0.233611111	0.0	0.123333333	0.0	0	0.1525	0.0	0.35	0.0	0.291439
2188	457	0	0	4	2	1	1	1.0	1	2012	4	30	1	8.166666667000001	36	1	1	1	1879	0.437222222	0.135277778	0.177777778	0.0	0.135277778	0.0	0	0.135555556	1.5	0.34	0.0	0.194672
2198	457	2	1	1	2	1	3	0.0	1	2012	4	30	1	15.66666667	14	0	0	1	1879	0.4483333329999999	0.1566666669999999	0.18	0.0	0.149166667	0.0	0	0.171388889	0.0	0.41	0.0	0.150729
2209	458	2	1	3	2	1	5	0.0	1	2012	4	30	1	15.33333333	11	1	0	2	1675	0.424722222	0.1216666669999999	0.1266666669999999	0.0	0.083333333	0.0	0	0.103888889	0.0	0.3	0.0	0.147059
2238	466	0	1	4	3	1	1	1.0	1	2012	5	1	2	11.5	68	1	1	2	2530	0.635833333	0.2119444439999999	0.163333333	0.0	0.133333333	0.0	0	0.156111111	1.5	0.45	0.0	0.204626
2240	467	0	1	4	3	1	5	0.0	1	2012	5	1	2	16.5	55	1	1	2	2606	0.6777777779999999	0.19	0.116388889	0.0	0.185555556	0.0	0	0.131388889	0.0	0.44	0.0	0.224101
2256	471	0	0	1	3	1	5	0.0	1	2012	5	1	2	9.5	86	1	0	1	732	0.168888889	0.048333333	0.0352777779999999	0.0	0.055833333	0.0	0	0.0433333329999999	0.0	0.12	0.0	0.1282049999999999
2303	482	0	2	3	4	6	1	1.0	1	2012	5	1	2	20.0	35	0	1	0	3330	0.747777778	0.315833333	0.235833333	0.1166666669999999	0.0	0.0	0	0.3	2.4	0.67	0.0	0.6472220000000001
2304	483	0	1	4	5	1	1	1.0	1	2012	5	2	3	8.75	56	1	1	2	1636	0.401666667	0.160555556	0.248611111	0.0	0.072777778	0.0	0	0.133611111	1.5	0.38	0.0	0.24948
2327	489	0	2	3	3	6	1	1.0	1	2012	5	2	3	16.5	43	1	1	0	4734	1.1925	0.4013888889999999	0.049166667	0.0	0.6325	0.0	0	0.3933333329999999	1.5	0.95	0.0	0.477401
2357	498	0	1	3	1	2	1	1.0	1	2012	5	2	3	14.5	48	1	1	1	6736	1.656388889	0.545555556	0.083611111	0.6	0.0	0.066666667	1	0.450555556	2.29	1.19	0.0	0.229963
2364	500	0	1	3	3	1	5	0.0	1	2012	5	2	3	12.75	76	0	1	1	1395	0.404166667	0.170277778	0.060277778	0.0	0.1541666669999999	0.0	0	0.118333333	0.0	0.29	0.0	0.302817
2366	500	0	3	4	3	1	5	0.0	1	2012	5	2	3	18.75	76	0	1	1	1135	0.304444444	0.083611111	0.108333333	0.0	0.090277778	0.0	0	0.098888889	0.0	0.28	0.0	0.25
2369	501	0	2	4	5	1	5	0.0	1	2012	5	3	4	19.0	74	0	1	1	3747	0.955	0.306388889	0.528055556	0.0	0.1	0.0	0	0.205833333	0.0	0.69	0.0	0.0647773
2375	501	1	3	3	3	1	5	0.0	1	2012	5	3	4	14.5	62	1	0	1	3016	0.694444444	0.193333333	0.097777778	0.0	0.183611111	0.0	0	0.156111111	0.0	0.51	0.0	0.2224199999999999
2385	504	1	0	4	4	1	1	1.0	1	2012	5	3	4	5.333333333	46	1	1	2	13153	2.974722222	0.8025	0.185833333	0.0	0.6930555559999999	0.160833333	1	0.393055556	3.0	1.97	0.0	0.225442
2401	507	2	0	3	2	6	5	0.0	1	2012	5	4	5	12.0	17	1	0	0	1613	0.386666667	0.1191666669999999	0.1675	0.0	0.06	0.0	0	0.121388889	0.0	0.28	0.0	0.279176
2410	508	1	1	3	4	2	1	1.0	1	2012	5	4	5	15.0	20	1	1	1	8859	2.081111111	0.606944444	0.491111111	0.283333333	0.0	0.0	0	0.649444444	2.8	1.5	10.5	0.62361
2421	509	1	1	4	3	1	1	1.0	1	2012	5	4	5	8.166666667000001	45	1	1	1	1698	0.4477777779999999	0.1411111109999999	0.201388889	0.0	0.072222222	0.0	0	0.129722222	1.5	0.34	0.0	0.124197
2423	509	1	3	4	3	1	1	1.0	1	2012	5	4	5	18.58333333	45	1	1	1	1698	0.4477777779999999	0.1411111109999999	0.201388889	0.0	0.072222222	0.0	0	0.146944444	1.5	0.35	0.0	0.26087
2433	511	2	0	3	2	6	4	1.0	1	2012	5	4	5	10.5	22	0	1	0	5601	1.394166667	0.447222222	0.318333333	0.2666666669999999	0.0	0.0	0	0.316388889	1.6	0.91	0.0	0.5592630000000001
2442	512	1	3	4	3	1	5	0.0	1	2012	5	4	5	18.25	72	0	1	2	2262	0.5725	0.1625	0.14	0.0	0.1825	0.0	0	0.155833333	0.0	0.49	0.0	0.324421
2455	514	0	7	4	3	2	1	1.0	1	2012	5	4	5	1.0	57	1	1	2	13400	3.212777778	0.883055556	0.6138888889999999	0.0	0.638055556	0.4008333329999999	2	0.4044444439999999	4.5	1.68	0.0	0.212912
2466	517	0	0	4	3	2	1	1.0	1	2012	5	4	5	12.91666667	35	1	1	2	1441	0.344722222	0.0886111109999999	0.149444444	0.0	0.0875	0.0	0	0.085	1.5	0.21	0.0	0.1928099999999999
2476	518	0	12	4	3	1	4	1.0	1	2012	5	4	5	18.25	42	1	1	2	588	0.193333333	0.076111111	0.0586111109999999	0.0	0.039166667	0.0	0	0.0725	1.5	0.17	0.0	0.103448
2516	525	3	4	4	5	1	5	0.0	1	2012	5	5	6	15.83333333	8	1	0	2	2253	0.558055556	0.163055556	0.100277778	0.0	0.115833333	0.0	0	0.110277778	0.0	0.37	0.0	0.259446
2522	527	0	2	1	2	2	1	1.0	1	2012	5	5	6	9.416666667	36	1	1	1	723	0.189722222	0.057222222	0.061944444	0.0	0.067222222	0.0	0	0.056944444	1.5	0.18	0.0	0.0682927
2535	530	0	2	1	3	6	4	0.5	1	2012	5	5	6	18.78333333	27	1	1	0	1122	0.295277778	0.09	0.180555556	0.016666667	0.0	0.0	0	0.152777778	1.0	0.38	0.0	0.170909
2562	534	1	3	4	3	2	1	1.0	1	2012	5	6	7	17.5	33	1	1	1	4943	1.2044444440000002	0.3975	0.247777778	0.0	0.315555556	0.25	1	0.281111111	3.0	0.74	0.0	0.448617
2576	538	1	1	4	3	1	3	0.0	1	2012	5	6	7	18.0	12	1	0	2	1033	0.237777778	0.073333333	0.103888889	0.0	0.036388889	0.0	0	0.065	0.0	0.19	0.0	0.17094
2582	540	0	1	4	3	6	1	1.0	1	2012	5	6	7	17.35	34	0	1	0	20098	4.843333333	1.726666667	0.074166667	0.033333333	0.916666667	0.2166666669999999	2	0.871944444	4.5	5.26	0.0	0.396305
2583	541	0	0	3	3	6	1	1.0	1	2012	5	7	1	13.0	29	0	1	0	9672	2.253611111	0.6908333329999999	0.224444444	0.4	0.0	0.1166666669999999	1	0.553611111	2.8	1.49	0.0	0.476668
2584	541	0	1	1	5	6	1	1.0	1	2012	5	7	1	14.58333333	29	0	1	0	2152	0.4513888889999999	0.192222222	0.089444444	0.083333333	0.0	0.0	0	0.305277778	2.4	0.72	0.0	0.6587810000000001
2598	547	1	0	4	3	1	1	1.0	1	2012	5	7	1	10.5	43	1	1	1	2350	0.632777778	0.185555556	0.159722222	0.0	0.2072222219999999	0.0	0	0.185555556	1.5	0.5	0.0	0.182635
2659	564	0	3	4	3	1	1	1.0	1	2012	5	7	1	9.833333333	37	1	1	2	5501	1.333888889	0.401944444	0.241666667	0.0	0.518333333	0.081388889	1	0.327222222	3.0	1.26	0.0	0.282683
2663	565	0	2	4	3	1	5	0.0	1	2012	5	8	2	18.66666667	67	1	1	2	1101	0.2325	0.071388889	0.140555556	0.0	0.05	0.0	0	0.108611111	0.0	0.24	0.0	0.199488
2692	572	0	0	4	2	1	1	1.0	1	2012	5	8	2	8.5	45	1	1	2	817	0.235833333	0.06	0.1913888889999999	0.0	0.033333333	0.0	0	0.074722222	1.5	0.25	0.0	0.1301119999999999
2702	574	2	0	4	1	1	1	1.0	1	2012	5	8	2	7.75	48	1	1	1	5685	1.718055556	0.4563888889999999	0.129722222	0.1	0.238055556	0.328333333	2	0.375	4.7	1.19	0.0	0.7622220000000001
2704	575	1	0	3	3	1	5	0.0	1	2012	5	8	2	14.0	62	1	1	1	7742	1.707777778	0.655277778	0.253888889	0.233333333	0.0	0.0	0	0.604722222	0.0	1.76	10.5	0.7905369999999999
2714	577	0	1	1	5	6	5	0.0	1	2012	5	8	2	11.0	42	1	0	0	643	0.129444444	0.025555556	0.053333333	0.0	0.052222222	0.0	0	0.0872222219999999	0.0	0.21	0.0	0.324841
2743	581	0	7	4	2	1	1	1.0	1	2012	5	8	2	15.41666667	48	0	1	1	3024	0.7936111109999999	0.278888889	0.132777778	0.0	0.295277778	0.0	0	0.252222222	1.5	0.63	0.0	0.654185
2786	587	0	0	3	1	1	5	0.0	1	2012	5	9	3	5.833333333	51	1	1	2	26765	7.029722222	1.996111111	0.240555556	1.2	0.0	0.183333333	1	0.872222222	0.0	4.07	0.0	0.474522
2791	588	0	3	4	2	1	1	0.5	1	2012	5	9	3	15.5	42	1	1	2	2364	0.630277778	0.189444444	0.1575	0.0	0.238055556	0.0	0	0.163055556	0.75	0.46	0.0	0.2487219999999999
2800	591	0	0	3	3	2	5	0.0	1	2012	5	9	3	9.5	84	0	1	1	12338	2.887777778	0.930833333	0.281388889	0.283333333	0.153333333	0.183333333	1	0.684722222	0.0	1.98	0.0	0.6162270000000001
2816	592	1	4	4	3	2	1	1.0	1	2012	5	9	3	18.0	41	1	0	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	1.5	0.4	0.0	0.24238
2869	600	0	4	4	1	1	1	1.0	1	2012	5	9	3	8.666666667000001	38	1	1	2	8568	2.0125	0.583333333	0.2872222219999999	0.316666667	0.0	0.0	0	0.662222222	2.9	1.56	10.5	0.753775
2927	612	0	1	3	5	6	1	1.0	1	2012	5	10	4	9.333333333	42	0	1	2	4056	0.96	0.379722222	0.156388889	0.1166666669999999	0.0	0.1	1	0.3408333329999999	2.9	0.79	10.5	0.5843520000000001
2942	614	0	0	3	1	6	1	1.0	1	2012	5	10	4	6.5	25	1	0	0	7138	1.631666667	0.672222222	0.2019444439999999	0.333333333	0.0	0.0	0	0.415277778	2.9	1.14	0.0	0.592642
2964	620	0	1	1	5	1	1	1.0	1	2012	5	10	4	12.5	30	0	1	2	287	0.105	0.028055556	0.0352777779999999	0.0	0.038055556	0.0	0	0.033611111	1.5	0.08	0.0	0.0
2965	620	0	2	1	5	1	1	1.0	1	2012	5	10	4	13.16666667	30	0	1	2	287	0.105277778	0.028611111	0.048055556	0.0	0.025	0.0	0	0.033611111	1.5	0.08	0.0	0.0
2967	621	1	0	4	1	1	1	1.0	1	2012	5	10	4	5.0	53	0	1	2	7531	1.775555556	0.4675	0.388611111	0.0	0.3494444439999999	0.183333333	1	0.275	3.0	1.12	0.0	0.0393939
2984	624	2	3	3	3	2	1	1.0	1	2012	5	10	4	21.66666667	30	1	1	1	5252	1.2175	0.411666667	0.298333333	0.2	0.0	0.066666667	1	0.2869444439999999	1.5	1.06	0.0	0.208132
2995	626	0	2	3	3	6	5	0.0	1	2012	5	10	4	19.5	68	0	0	0	3285	0.763333333	0.230833333	0.195277778	0.1	0.0	0.0	0	0.22	0.0	0.58	0.0	0.712121
3006	629	0	1	1	4	6	1	1.0	1	2012	5	10	4	15.5	19	0	0	0	864	0.233055556	0.079444444	0.086944444	0.0	0.163888889	0.0	0	0.0991666669999999	1.5	0.23	10.5	0.302521
3023	631	0	4	4	3	1	5	0.0	1	2012	5	11	5	14.08333333	44	1	1	1	1306	0.306388889	0.151944444	0.110277778	0.0	0.073055556	0.0	0	0.166388889	0.0	0.42	0.0	0.130217
3045	631	4	1	4	5	1	3	0.0	1	2012	5	11	5	8.6	14	1	0	1	3768	0.981944444	0.2625	0.2397222219999999	0.0	0.254166667	0.0	0	0.196944444	0.0	0.62	0.0	0.269394
3100	641	0	0	1	3	6	5	0.0	1	2012	5	11	5	13.75	68	0	0	0	539	0.155277778	0.0525	0.052777778	0.0	0.056388889	0.0	0	0.048055556	0.0	0.11	0.0	0.346821
3113	647	0	0	4	3	1	5	0.0	1	2012	5	11	5	9.0	69	0	1	1	11833	2.735833333	0.730555556	0.172777778	0.0	0.8444444440000001	0.1722222219999999	2	0.509166667	0.0	2.1	0.0	0.361702
3124	648	0	5	3	4	1	1	1.0	1	2012	5	11	5	16.0	47	0	1	1	4427	1.106944444	0.407222222	0.150277778	0.2166666669999999	0.0	0.1	1	0.496111111	2.9	1.11	10.5	0.828667
3126	648	2	0	1	2	1	5	0.0	1	2012	5	11	5	8.166666667000001	6	0	0	1	919	0.249722222	0.105555556	0.143888889	0.0	0.066666667	0.0	0	0.079166667	0.0	0.19	0.0	0.301754
3139	652	0	0	4	3	5	1	1.0	1	2012	5	12	6	15.0	52	0	1	2	1691	0.391944444	0.1041666669999999	0.061388889	0.0	0.108888889	0.0	0	0.093611111	1.5	0.34	0.0	0.433234
3172	660	4	1	3	3	6	1	0.0	1	2012	5	12	6	14.5	35	0	1	0	2334	0.527222222	0.17	0.134444444	0.0	0.290277778	0.0	0	0.178888889	0.0	0.39	0.0	0.354037
3201	667	2	1	4	3	1	3	0.0	1	2012	5	13	7	19.66666667	13	1	0	1	897	0.223333333	0.0625	0.1016666669999999	0.0	0.066388889	0.0	0	0.0711111109999999	0.0	0.18	0.0	0.160156
3223	671	2	1	1	3	1	3	0.0	1	2012	5	13	7	17.76666667	13	0	0	2	917	0.222222222	0.078055556	0.091111111	0.0	0.0711111109999999	0.0	0	0.095555556	0.0	0.21	0.0	0.2470929999999999
3236	674	0	1	1	2	6	4	0.5	1	2012	5	14	1	8.833333332999999	36	1	0	0	591	0.148333333	0.0358333329999999	0.0608333329999999	0.0	0.053333333	0.0	0	0.109166667	0.75	0.3	0.0	0.178117
3242	674	1	3	3	3	6	3	0.0	1	2012	5	14	1	18.0	13	1	0	0	1154	0.2919444439999999	0.078888889	0.146388889	0.0	0.1	0.0	0	0.112222222	0.0	0.32	0.0	0.133663
3246	674	3	1	1	2	6	5	0.0	1	2012	5	14	1	15.25	6	0	0	0	591	0.148333333	0.0358333329999999	0.0608333329999999	0.0	0.04	0.0	0	0.1041666669999999	0.0	0.29	0.0	0.162667
3268	679	1	1	1	1	1	1	1.0	1	2012	5	14	1	10.5	52	1	0	1	642	0.173611111	0.065833333	0.139166667	0.0	0.021666667	0.0	0	0.05	1.5	0.13	0.0	0.177778
3302	685	0	3	3	3	6	1	1.0	1	2012	5	14	1	15.8	41	0	1	0	1589	0.415	0.124166667	0.05	0.0	0.110833333	0.0	0	0.1	1.5	0.27	0.0	0.252778
3304	685	1	2	3	1	6	1	1.0	1	2012	5	14	1	18.0	42	0	0	0	10882	2.462777778	0.828333333	0.2372222219999999	0.566666667	0.0	0.0	0	0.7544444440000001	2.9	1.99	0.0	0.688144
3305	686	0	0	1	3	1	5	0.0	1	2012	5	14	1	8.0	64	1	0	1	983	0.258888889	0.123888889	0.1675	0.033333333	0.0	0.0	0	0.1172222219999999	0.0	0.3	0.0	0.248815
3312	687	0	1	1	5	6	5	0.0	1	2012	5	15	2	13.5	66	1	0	0	874	0.2047222219999999	0.0736111109999999	0.113611111	0.0	0.066666667	0.0	0	0.053888889	0.0	0.14	0.0	0.113402
3366	697	0	2	2	3	1	1	1.0	1	2012	5	15	2	13.0	39	0	1	1	582	0.149722222	0.053888889	0.058888889	0.0	0.016666667	0.0	0	0.033333333	1.5	0.1	0.0	0.108333
3375	698	3	0	2	1	2	1	1.0	1	2012	5	15	2	12.0	24	0	0	1	3598	0.936944444	0.2844444439999999	0.1625	0.0	0.420833333	0.1291666669999999	1	0.230555556	3.0	0.81	0.0	0.2409639999999999
3401	704	1	4	3	3	6	1	1.0	1	2012	5	15	2	23.0	32	0	1	0	1620	0.422777778	0.139166667	0.111944444	0.0	0.1775	0.0	0	0.113611111	1.5	0.32	0.0	0.5012220000000001
3408	707	0	3	4	5	6	1	1.0	1	2012	5	15	2	18.0	57	1	1	0	858	0.201388889	0.102777778	0.0575	0.0	0.061388889	0.0	0	0.060277778	1.5	0.13	0.0	0.700461
3430	709	3	0	4	2	2	5	0.0	1	2012	5	16	3	8.75	6	1	0	2	1170	0.323055556	0.082777778	0.149444444	0.0	0.083333333	0.0	0	0.111111111	0.0	0.25	0.0	0.14
3438	713	0	1	2	1	6	4	1.0	1	2012	5	16	3	18.0	33	0	1	0	1897	0.530833333	0.1838888889999999	0.097777778	0.0	0.2166666669999999	0.0	0	0.238333333	1.5	0.5	0.0	0.516317
3441	715	0	0	3	5	6	1	1.0	1	2012	5	16	3	15.5	46	0	0	0	5471	1.273888889	0.410277778	0.049166667	0.0	0.681666667	0.0	0	0.399166667	1.5	0.93	0.0	0.469729
3450	717	1	0	3	1	1	1	1.0	1	2012	5	16	3	8.25	34	0	0	1	7071	1.781944444	0.733611111	0.133611111	0.2666666669999999	0.1166666669999999	0.133333333	1	0.679444444	3.9	1.65	10.5	0.757155
3487	729	0	1	4	3	1	5	0.0	1	2012	5	17	4	16.0	71	1	1	2	1432	0.3833333329999999	0.140277778	0.077222222	0.0	0.0847222219999999	0.0	0	0.068055556	0.0	0.23	0.0	0.2040819999999999
3504	733	2	0	3	4	1	1	1.0	1	2012	5	17	4	8.25	27	0	1	1	3966	0.994444444	0.318333333	0.039166667	0.0	0.412777778	0.091388889	1	0.2847222219999999	3.0	0.8	0.0	0.657561
3524	739	2	1	3	2	6	3	0.0	1	2012	5	17	4	15.0	15	1	0	0	1577	0.480833333	0.156944444	0.095	0.0	0.166388889	0.0	0	0.153055556	0.0	0.35	0.0	0.245009
3527	740	0	2	4	1	1	1	1.0	1	2012	5	17	4	13.5	38	0	1	1	890	0.237777778	0.0861111109999999	0.186111111	0.0	0.0252777779999999	0.0	0	0.086388889	1.5	0.23	0.0	0.3215429999999999
3530	740	0	8	1	1	1	1	1.0	1	2012	5	17	4	16.61666667	38	0	1	1	890	0.2397222219999999	0.068333333	0.1825	0.0	0.022222222	0.0	0	0.085833333	1.5	0.24	0.0	0.262136
3538	743	0	0	3	4	1	1	1.0	1	2012	5	17	4	10.0	48	0	1	2	4163	0.970555556	0.380833333	0.1325	0.2	0.0	0.0	0	0.421388889	2.4	0.95	10.5	0.550428
3550	747	0	4	4	2	1	1	1.0	1	2012	5	18	5	15.08333333	31	1	0	1	676	0.268333333	0.082222222	0.142777778	0.0	0.054444444	0.0	0	0.083611111	1.5	0.23	0.0	0.0863786999999999
3564	748	0	1	4	4	1	1	1.0	1	2012	5	18	5	11.0	52	0	1	2	4424	1.055833333	0.378333333	0.214722222	0.0	0.4613888889999999	0.0	0	0.238888889	1.5	0.72	0.0	0.2465119999999999
3610	754	0	6	1	3	2	1	1.0	1	2012	5	18	5	17.66666667	50	1	1	1	571	0.1475	0.055555556	0.056388889	0.0	0.044722222	0.0	0	0.074166667	1.5	0.11	0.0	0.29588
3617	755	1	0	1	1	6	1	1.0	1	2012	5	18	5	5.5	43	1	0	0	1628	0.378888889	0.165555556	0.076944444	0.0	0.1222222219999999	0.0	0	0.108333333	1.5	0.34	0.0	0.407692
3641	758	0	4	3	3	6	1	1.0	1	2012	5	18	5	19.66666667	24	1	0	0	7258	1.7036111109999998	0.579722222	0.081944444	0.366666667	0.0	0.1166666669999999	1	0.525833333	3.9	1.41	0.0	0.6381399999999999
3642	758	0	5	3	3	6	1	1.0	1	2012	5	18	5	23.25	24	1	0	0	7258	1.654166667	0.585	0.0891666669999999	0.316666667	0.0	0.1166666669999999	1	0.486111111	3.9	1.33	0.0	0.602857
3681	768	0	0	3	3	1	1	1.0	1	2012	5	19	6	15.0	28	0	1	1	14299	3.4111111110000003	1.185	0.053333333	0.483333333	0.3025	0.224166667	2	0.900833333	5.9	2.52	10.5	0.461918
3700	769	3	2	4	3	1	5	0.0	1	2012	5	19	6	17.83333333	6	1	0	2	1979	0.499166667	0.128333333	0.213333333	0.0	0.105555556	0.0	0	0.108611111	0.0	0.36	0.0	0.207161
3729	776	0	1	4	5	1	1	1.0	1	2012	5	19	6	12.0	24	1	1	2	15579	3.594166667	1.058888889	0.076388889	0.3	0.652222222	0.228055556	2	0.895277778	4.5	2.7	0.0	0.560658
3744	777	3	2	1	3	2	3	0.0	1	2012	5	19	6	17.5	14	0	0	1	871	0.244166667	0.096944444	0.161388889	0.0	0.0388888889999999	0.0	0	0.091666667	0.0	0.2	0.0	0.10303
